temperature,qid,prompt1,prompt2,similarity
1.0,Q12,expert,original,0.12468586
1.0,Q12,expert,step_by_step,0.1333766
1.0,Q12,expert,brief,0.012461444
1.0,Q12,expert,expert,0.06051733
1.0,Q12,expert,detailed,0.020869562
1.0,Q12,expert,noisy,0.09843525
1.0,Q12,detailed,noisy,0.22145918
1.0,Q12,detailed,original,0.25922078
1.0,Q12,detailed,step_by_step,0.7038324
1.0,Q12,detailed,brief,0.29217207
1.0,Q12,detailed,expert,0.45361823
1.0,Q12,detailed,detailed,0.6189881
1.0,Q12,detailed,noisy,0.5860934
1.0,Q12,detailed,original,0.56950235
1.0,Q12,detailed,step_by_step,0.669629
1.0,Q12,detailed,brief,0.33598888
1.0,Q12,detailed,expert,0.49683306
1.0,Q12,detailed,detailed,0.6225158
1.0,Q12,detailed,noisy,0.6847103
1.0,Q12,noisy,original,0.41845268
1.0,Q12,noisy,step_by_step,0.11846244
1.0,Q12,noisy,brief,0.33552986
1.0,Q12,noisy,expert,0.1888556
1.0,Q12,noisy,detailed,0.3026848
1.0,Q12,noisy,noisy,0.38195717
1.0,Q12,noisy,original,0.23302743
1.0,Q12,noisy,step_by_step,0.09762923
1.0,Q12,noisy,brief,0.17513503
1.0,Q12,noisy,expert,0.29935145
1.0,Q12,noisy,detailed,0.0342655
1.0,Q12,noisy,noisy,0.15007739
1.0,Q12,original,step_by_step,0.24946932
1.0,Q12,original,brief,0.49229145
1.0,Q12,original,expert,0.34481657
1.0,Q12,original,detailed,0.4441403
1.0,Q12,original,noisy,0.5215771
1.0,Q12,original,original,0.36282697
1.0,Q12,original,step_by_step,0.17178702
1.0,Q12,original,brief,0.38303328
1.0,Q12,original,expert,0.42561364
1.0,Q12,original,detailed,0.17802545
1.0,Q12,original,noisy,0.18920565
1.0,Q12,step_by_step,brief,0.25772613
1.0,Q12,step_by_step,expert,0.60274875
1.0,Q12,step_by_step,detailed,0.7417504
1.0,Q12,step_by_step,noisy,0.6754726
1.0,Q12,step_by_step,original,0.6958606
1.0,Q12,step_by_step,step_by_step,0.6945627
1.0,Q12,step_by_step,brief,0.24768119
1.0,Q12,step_by_step,expert,0.54160607
1.0,Q12,step_by_step,detailed,0.69005585
1.0,Q12,step_by_step,noisy,0.812703
1.0,Q12,brief,expert,0.29856145
1.0,Q12,brief,detailed,0.4910503
1.0,Q12,brief,noisy,0.44491982
1.0,Q12,brief,original,0.25118208
1.0,Q12,brief,step_by_step,0.14912707
1.0,Q12,brief,brief,0.39870465
1.0,Q12,brief,expert,0.406702
1.0,Q12,brief,detailed,0.2816463
1.0,Q12,brief,noisy,0.2702113
1.0,Q12,expert,detailed,0.6095103
1.0,Q12,expert,noisy,0.5965581
1.0,Q12,expert,original,0.68277216
1.0,Q12,expert,step_by_step,0.54904246
1.0,Q12,expert,brief,0.3653615
1.0,Q12,expert,expert,0.6361469
1.0,Q12,expert,detailed,0.45998377
1.0,Q12,expert,noisy,0.6939945
1.0,Q12,detailed,noisy,0.7778412
1.0,Q12,detailed,original,0.6504082
1.0,Q12,detailed,step_by_step,0.5347363
1.0,Q12,detailed,brief,0.3608616
1.0,Q12,detailed,expert,0.6451689
1.0,Q12,detailed,detailed,0.58030796
1.0,Q12,detailed,noisy,0.6533874
1.0,Q12,noisy,original,0.69400954
1.0,Q12,noisy,step_by_step,0.5307635
1.0,Q12,noisy,brief,0.36253586
1.0,Q12,noisy,expert,0.6400189
1.0,Q12,noisy,detailed,0.49518424
1.0,Q12,noisy,noisy,0.6479237
1.0,Q12,original,step_by_step,0.6974536
1.0,Q12,original,brief,0.36666572
1.0,Q12,original,expert,0.67351353
1.0,Q12,original,detailed,0.5310632
1.0,Q12,original,noisy,0.7470198
1.0,Q12,step_by_step,brief,0.37462664
1.0,Q12,step_by_step,expert,0.57034105
1.0,Q12,step_by_step,detailed,0.55211484
1.0,Q12,step_by_step,noisy,0.7320719
1.0,Q12,brief,expert,0.37488633
1.0,Q12,brief,detailed,0.4263002
1.0,Q12,brief,noisy,0.42808148
1.0,Q12,expert,detailed,0.42583176
1.0,Q12,expert,noisy,0.61774504
1.0,Q12,detailed,noisy,0.7349745
1.0,Q13,original,step_by_step,0.18490839
1.0,Q13,original,brief,0.27311707
1.0,Q13,original,expert,0.8451961
1.0,Q13,original,detailed,0.318479
1.0,Q13,original,noisy,0.74742866
1.0,Q13,original,original,0.2937209
1.0,Q13,original,step_by_step,0.30487797
1.0,Q13,original,brief,0.13596064
1.0,Q13,original,expert,0.22688845
1.0,Q13,original,detailed,0.29578665
1.0,Q13,original,noisy,0.23240212
1.0,Q13,original,original,0.18890104
1.0,Q13,original,step_by_step,0.24924204
1.0,Q13,original,brief,0.22809741
1.0,Q13,original,expert,0.2307382
1.0,Q13,original,detailed,0.25746787
1.0,Q13,original,noisy,0.31186563
1.0,Q13,original,original,0.2640728
1.0,Q13,original,step_by_step,0.21551639
1.0,Q13,original,brief,0.23088586
1.0,Q13,original,expert,0.22093406
1.0,Q13,original,detailed,0.23101237
1.0,Q13,original,noisy,0.29815632
1.0,Q13,step_by_step,brief,0.5244293
1.0,Q13,step_by_step,expert,0.31448507
1.0,Q13,step_by_step,detailed,0.5194154
1.0,Q13,step_by_step,noisy,0.37595165
1.0,Q13,step_by_step,original,0.50167257
1.0,Q13,step_by_step,step_by_step,0.61866033
1.0,Q13,step_by_step,brief,0.19893017
1.0,Q13,step_by_step,expert,0.6689087
1.0,Q13,step_by_step,detailed,0.6488873
1.0,Q13,step_by_step,noisy,0.6024551
1.0,Q13,step_by_step,original,0.3063931
1.0,Q13,step_by_step,step_by_step,0.635985
1.0,Q13,step_by_step,brief,0.24346906
1.0,Q13,step_by_step,expert,0.6091159
1.0,Q13,step_by_step,detailed,0.66380453
1.0,Q13,step_by_step,noisy,0.4985613
1.0,Q13,step_by_step,original,0.59518445
1.0,Q13,step_by_step,step_by_step,0.62909746
1.0,Q13,step_by_step,brief,0.24495517
1.0,Q13,step_by_step,expert,0.621812
1.0,Q13,step_by_step,detailed,0.65158165
1.0,Q13,step_by_step,noisy,0.6410798
1.0,Q13,brief,expert,0.26340428
1.0,Q13,brief,detailed,0.17312786
1.0,Q13,brief,noisy,0.30052686
1.0,Q13,brief,original,0.260955
1.0,Q13,brief,step_by_step,0.16568291
1.0,Q13,brief,brief,0.29800195
1.0,Q13,brief,expert,0.18336909
1.0,Q13,brief,detailed,0.1677719
1.0,Q13,brief,noisy,0.2999928
1.0,Q13,brief,original,0.2022782
1.0,Q13,brief,step_by_step,0.21917792
1.0,Q13,brief,brief,0.24839509
1.0,Q13,brief,expert,0.24139634
1.0,Q13,brief,detailed,0.23403814
1.0,Q13,brief,noisy,0.2676838
1.0,Q13,brief,original,0.24532112
1.0,Q13,brief,step_by_step,0.25417876
1.0,Q13,brief,brief,0.3048845
1.0,Q13,brief,expert,0.18181561
1.0,Q13,brief,detailed,0.1504997
1.0,Q13,brief,noisy,0.24280053
1.0,Q13,expert,detailed,0.47245264
1.0,Q13,expert,noisy,0.87356377
1.0,Q13,expert,original,0.40901747
1.0,Q13,expert,step_by_step,0.44382375
1.0,Q13,expert,brief,0.10766235
1.0,Q13,expert,expert,0.42883795
1.0,Q13,expert,detailed,0.49965566
1.0,Q13,expert,noisy,0.33502713
1.0,Q13,expert,original,0.1733641
1.0,Q13,expert,step_by_step,0.40200755
1.0,Q13,expert,brief,0.1869661
1.0,Q13,expert,expert,0.38900667
1.0,Q13,expert,detailed,0.44035977
1.0,Q13,expert,noisy,0.30918002
1.0,Q13,expert,original,0.39021635
1.0,Q13,expert,step_by_step,0.34715766
1.0,Q13,expert,brief,0.17459844
1.0,Q13,expert,expert,0.38001922
1.0,Q13,expert,detailed,0.40671614
1.0,Q13,expert,noisy,0.4045798
1.0,Q13,detailed,noisy,0.5390388
1.0,Q13,detailed,original,0.53841746
1.0,Q13,detailed,step_by_step,0.6174289
1.0,Q13,detailed,brief,0.059578605
1.0,Q13,detailed,expert,0.741874
1.0,Q13,detailed,detailed,0.7362474
1.0,Q13,detailed,noisy,0.49204695
1.0,Q13,detailed,original,0.11535446
1.0,Q13,detailed,step_by_step,0.5804696
1.0,Q13,detailed,brief,0.1071911
1.0,Q13,detailed,expert,0.5034062
1.0,Q13,detailed,detailed,0.62129474
1.0,Q13,detailed,noisy,0.368483
1.0,Q13,detailed,original,0.5363203
1.0,Q13,detailed,step_by_step,0.4918869
1.0,Q13,detailed,brief,0.1642185
1.0,Q13,detailed,expert,0.5233343
1.0,Q13,detailed,detailed,0.67935485
1.0,Q13,detailed,noisy,0.6092027
1.0,Q13,noisy,original,0.50753367
1.0,Q13,noisy,step_by_step,0.5213295
1.0,Q13,noisy,brief,0.15758446
1.0,Q13,noisy,expert,0.5357351
1.0,Q13,noisy,detailed,0.5856464
1.0,Q13,noisy,noisy,0.45346624
1.0,Q13,noisy,original,0.21263671
1.0,Q13,noisy,step_by_step,0.50389713
1.0,Q13,noisy,brief,0.2364916
1.0,Q13,noisy,expert,0.48061502
1.0,Q13,noisy,detailed,0.5482
1.0,Q13,noisy,noisy,0.4103197
1.0,Q13,noisy,original,0.48415065
1.0,Q13,noisy,step_by_step,0.4360683
1.0,Q13,noisy,brief,0.22083077
1.0,Q13,noisy,expert,0.45391208
1.0,Q13,noisy,detailed,0.49976954
1.0,Q13,noisy,noisy,0.49992287
1.0,Q13,original,step_by_step,0.8176671
1.0,Q13,original,brief,0.5599886
1.0,Q13,original,expert,0.7428774
1.0,Q13,original,detailed,0.76156956
1.0,Q13,original,noisy,0.79045033
1.0,Q13,original,original,0.5845349
1.0,Q13,original,step_by_step,0.7764669
1.0,Q13,original,brief,0.637416
1.0,Q13,original,expert,0.8411201
1.0,Q13,original,detailed,0.77355444
1.0,Q13,original,noisy,0.6427665
1.0,Q13,original,original,0.83027256
1.0,Q13,original,step_by_step,0.7921591
1.0,Q13,original,brief,0.58006483
1.0,Q13,original,expert,0.7992983
1.0,Q13,original,detailed,0.7747884
1.0,Q13,original,noisy,0.7926465
1.0,Q13,step_by_step,brief,0.41421664
1.0,Q13,step_by_step,expert,0.85011864
1.0,Q13,step_by_step,detailed,0.8809227
1.0,Q13,step_by_step,noisy,0.789443
1.0,Q13,step_by_step,original,0.5205866
1.0,Q13,step_by_step,step_by_step,0.8673776
1.0,Q13,step_by_step,brief,0.50032836
1.0,Q13,step_by_step,expert,0.84359884
1.0,Q13,step_by_step,detailed,0.8694493
1.0,Q13,step_by_step,noisy,0.6668506
1.0,Q13,step_by_step,original,0.8453084
1.0,Q13,step_by_step,step_by_step,0.8339729
1.0,Q13,step_by_step,brief,0.43557337
1.0,Q13,step_by_step,expert,0.8671938
1.0,Q13,step_by_step,detailed,0.9049538
1.0,Q13,step_by_step,noisy,0.88249326
1.0,Q13,brief,expert,0.26504445
1.0,Q13,brief,detailed,0.27895102
1.0,Q13,brief,noisy,0.4939959
1.0,Q13,brief,original,0.6481496
1.0,Q13,brief,step_by_step,0.4039627
1.0,Q13,brief,brief,0.7699454
1.0,Q13,brief,expert,0.53222775
1.0,Q13,brief,detailed,0.36128873
1.0,Q13,brief,noisy,0.52224755
1.0,Q13,brief,original,0.5367845
1.0,Q13,brief,step_by_step,0.56254387
1.0,Q13,brief,brief,0.7624594
1.0,Q13,brief,expert,0.4620134
1.0,Q13,brief,detailed,0.32507065
1.0,Q13,brief,noisy,0.42991865
1.0,Q13,expert,detailed,0.9055485
1.0,Q13,expert,noisy,0.7008363
1.0,Q13,expert,original,0.36337972
1.0,Q13,expert,step_by_step,0.85135674
1.0,Q13,expert,brief,0.34004268
1.0,Q13,expert,expert,0.7726695
1.0,Q13,expert,detailed,0.84632075
1.0,Q13,expert,noisy,0.55356944
1.0,Q13,expert,original,0.8155514
1.0,Q13,expert,step_by_step,0.7918331
1.0,Q13,expert,brief,0.32132876
1.0,Q13,expert,expert,0.8036035
1.0,Q13,expert,detailed,0.9115131
1.0,Q13,expert,noisy,0.84417844
1.0,Q13,detailed,noisy,0.7359236
1.0,Q13,detailed,original,0.37506372
1.0,Q13,detailed,step_by_step,0.84168303
1.0,Q13,detailed,brief,0.3574353
1.0,Q13,detailed,expert,0.80901706
1.0,Q13,detailed,detailed,0.89795583
1.0,Q13,detailed,noisy,0.5888123
1.0,Q13,detailed,original,0.80828613
1.0,Q13,detailed,step_by_step,0.79165983
1.0,Q13,detailed,brief,0.30911052
1.0,Q13,detailed,expert,0.8471683
1.0,Q13,detailed,detailed,0.9340029
1.0,Q13,detailed,noisy,0.8317974
1.0,Q13,noisy,original,0.5726387
1.0,Q13,noisy,step_by_step,0.7401672
1.0,Q13,noisy,brief,0.5683327
1.0,Q13,noisy,expert,0.7781677
1.0,Q13,noisy,detailed,0.75581425
1.0,Q13,noisy,noisy,0.6837914
1.0,Q13,noisy,original,0.7805706
1.0,Q13,noisy,step_by_step,0.78558767
1.0,Q13,noisy,brief,0.5200593
1.0,Q13,noisy,expert,0.7709365
1.0,Q13,noisy,detailed,0.718687
1.0,Q13,noisy,noisy,0.78059435
1.0,Q13,original,step_by_step,0.52019376
1.0,Q13,original,brief,0.7909599
1.0,Q13,original,expert,0.64733815
1.0,Q13,original,detailed,0.4360169
1.0,Q13,original,noisy,0.7129028
1.0,Q13,original,original,0.6216507
1.0,Q13,original,step_by_step,0.6832677
1.0,Q13,original,brief,0.6976694
1.0,Q13,original,expert,0.61451215
1.0,Q13,original,detailed,0.43999764
1.0,Q13,original,noisy,0.5705986
1.0,Q13,step_by_step,brief,0.48487246
1.0,Q13,step_by_step,expert,0.8658024
1.0,Q13,step_by_step,detailed,0.91104895
1.0,Q13,step_by_step,noisy,0.7654555
1.0,Q13,step_by_step,original,0.8813846
1.0,Q13,step_by_step,step_by_step,0.8880167
1.0,Q13,step_by_step,brief,0.4211143
1.0,Q13,step_by_step,expert,0.8832807
1.0,Q13,step_by_step,detailed,0.8919429
1.0,Q13,step_by_step,noisy,0.89741373
1.0,Q13,brief,expert,0.59296596
1.0,Q13,brief,detailed,0.40574586
1.0,Q13,brief,noisy,0.6573114
1.0,Q13,brief,original,0.63008547
1.0,Q13,brief,step_by_step,0.6460866
1.0,Q13,brief,brief,0.8702363
1.0,Q13,brief,expert,0.57793593
1.0,Q13,brief,detailed,0.4087059
1.0,Q13,brief,noisy,0.5548412
1.0,Q13,expert,detailed,0.84732664
1.0,Q13,expert,noisy,0.71967125
1.0,Q13,expert,original,0.8617517
1.0,Q13,expert,step_by_step,0.88496363
1.0,Q13,expert,brief,0.49081004
1.0,Q13,expert,expert,0.8712914
1.0,Q13,expert,detailed,0.8426841
1.0,Q13,expert,noisy,0.8662126
1.0,Q13,detailed,noisy,0.7105746
1.0,Q13,detailed,original,0.8519387
1.0,Q13,detailed,step_by_step,0.8709162
1.0,Q13,detailed,brief,0.34486145
1.0,Q13,detailed,expert,0.8725678
1.0,Q13,detailed,detailed,0.89863604
1.0,Q13,detailed,noisy,0.85312873
1.0,Q13,noisy,original,0.7701813
1.0,Q13,noisy,step_by_step,0.77156126
1.0,Q13,noisy,brief,0.5673648
1.0,Q13,noisy,expert,0.7180747
1.0,Q13,noisy,detailed,0.6360417
1.0,Q13,noisy,noisy,0.7513185
1.0,Q13,original,step_by_step,0.91615367
1.0,Q13,original,brief,0.5801727
1.0,Q13,original,expert,0.8780527
1.0,Q13,original,detailed,0.8450134
1.0,Q13,original,noisy,0.89479214
1.0,Q13,step_by_step,brief,0.5943424
1.0,Q13,step_by_step,expert,0.9181519
1.0,Q13,step_by_step,detailed,0.84344167
1.0,Q13,step_by_step,noisy,0.8860893
1.0,Q13,brief,expert,0.49813995
1.0,Q13,brief,detailed,0.36498994
1.0,Q13,brief,noisy,0.494785
1.0,Q13,expert,detailed,0.89202464
1.0,Q13,expert,noisy,0.873237
1.0,Q13,detailed,noisy,0.8739435
1.0,Q2,original,step_by_step,0.8010304
1.0,Q2,original,brief,0.53380233
1.0,Q2,original,expert,0.7833716
1.0,Q2,original,detailed,0.81640905
1.0,Q2,original,noisy,0.9334527
1.0,Q2,original,original,0.851881
1.0,Q2,original,step_by_step,0.78861094
1.0,Q2,original,brief,0.51002747
1.0,Q2,original,expert,0.85593307
1.0,Q2,original,detailed,0.7946476
1.0,Q2,original,noisy,0.76778543
1.0,Q2,original,original,0.75572956
1.0,Q2,original,step_by_step,0.7270061
1.0,Q2,original,brief,0.79531705
1.0,Q2,original,expert,0.7295208
1.0,Q2,original,detailed,0.5630716
1.0,Q2,original,noisy,0.7583206
1.0,Q2,original,original,0.8862731
1.0,Q2,original,step_by_step,0.8141686
1.0,Q2,original,brief,0.79531705
1.0,Q2,original,expert,0.816122
1.0,Q2,original,detailed,0.6958052
1.0,Q2,original,noisy,0.88562846
1.0,Q2,step_by_step,brief,0.5699595
1.0,Q2,step_by_step,expert,0.83744264
1.0,Q2,step_by_step,detailed,0.86344457
1.0,Q2,step_by_step,noisy,0.80705094
1.0,Q2,step_by_step,original,0.8254267
1.0,Q2,step_by_step,step_by_step,0.88165474
1.0,Q2,step_by_step,brief,0.5307808
1.0,Q2,step_by_step,expert,0.79121435
1.0,Q2,step_by_step,detailed,0.7892425
1.0,Q2,step_by_step,noisy,0.7688001
1.0,Q2,step_by_step,original,0.7551336
1.0,Q2,step_by_step,step_by_step,0.78160405
1.0,Q2,step_by_step,brief,0.7957026
1.0,Q2,step_by_step,expert,0.77357537
1.0,Q2,step_by_step,detailed,0.60568935
1.0,Q2,step_by_step,noisy,0.7053195
1.0,Q2,step_by_step,original,0.79767144
1.0,Q2,step_by_step,step_by_step,0.87832093
1.0,Q2,step_by_step,brief,0.7957026
1.0,Q2,step_by_step,expert,0.7913613
1.0,Q2,step_by_step,detailed,0.85834634
1.0,Q2,step_by_step,noisy,0.8332746
1.0,Q2,brief,expert,0.4867431
1.0,Q2,brief,detailed,0.525795
1.0,Q2,brief,noisy,0.4978157
1.0,Q2,brief,original,0.47012836
1.0,Q2,brief,step_by_step,0.5048855
1.0,Q2,brief,brief,0.9699303
1.0,Q2,brief,expert,0.5055765
1.0,Q2,brief,detailed,0.5191586
1.0,Q2,brief,noisy,0.43841767
1.0,Q2,brief,original,0.44156265
1.0,Q2,brief,step_by_step,0.42043048
1.0,Q2,brief,brief,0.6862402
1.0,Q2,brief,expert,0.40385097
1.0,Q2,brief,detailed,0.26752543
1.0,Q2,brief,noisy,0.41732237
1.0,Q2,brief,original,0.482536
1.0,Q2,brief,step_by_step,0.5528543
1.0,Q2,brief,brief,0.6862402
1.0,Q2,brief,expert,0.61863184
1.0,Q2,brief,detailed,0.54586023
1.0,Q2,brief,noisy,0.5233705
1.0,Q2,expert,detailed,0.8985337
1.0,Q2,expert,noisy,0.80002546
1.0,Q2,expert,original,0.8099257
1.0,Q2,expert,step_by_step,0.8508878
1.0,Q2,expert,brief,0.4595006
1.0,Q2,expert,expert,0.7634166
1.0,Q2,expert,detailed,0.7991363
1.0,Q2,expert,noisy,0.77153075
1.0,Q2,expert,original,0.7168915
1.0,Q2,expert,step_by_step,0.71690595
1.0,Q2,expert,brief,0.7451248
1.0,Q2,expert,expert,0.7401563
1.0,Q2,expert,detailed,0.64884436
1.0,Q2,expert,noisy,0.7022965
1.0,Q2,expert,original,0.76813793
1.0,Q2,expert,step_by_step,0.858755
1.0,Q2,expert,brief,0.7451248
1.0,Q2,expert,expert,0.73866963
1.0,Q2,expert,detailed,0.6923213
1.0,Q2,expert,noisy,0.8133987
1.0,Q2,detailed,noisy,0.84555787
1.0,Q2,detailed,original,0.83732855
1.0,Q2,detailed,step_by_step,0.8558706
1.0,Q2,detailed,brief,0.4875727
1.0,Q2,detailed,expert,0.82770413
1.0,Q2,detailed,detailed,0.8583651
1.0,Q2,detailed,noisy,0.80539155
1.0,Q2,detailed,original,0.7655722
1.0,Q2,detailed,step_by_step,0.76559
1.0,Q2,detailed,brief,0.78321755
1.0,Q2,detailed,expert,0.7577213
1.0,Q2,detailed,detailed,0.5830749
1.0,Q2,detailed,noisy,0.7211021
1.0,Q2,detailed,original,0.82027817
1.0,Q2,detailed,step_by_step,0.89632714
1.0,Q2,detailed,brief,0.78321755
1.0,Q2,detailed,expert,0.7799181
1.0,Q2,detailed,detailed,0.747185
1.0,Q2,detailed,noisy,0.8609285
1.0,Q2,noisy,original,0.8872411
1.0,Q2,noisy,step_by_step,0.7889387
1.0,Q2,noisy,brief,0.4720596
1.0,Q2,noisy,expert,0.9152952
1.0,Q2,noisy,detailed,0.77694666
1.0,Q2,noisy,noisy,0.8545953
1.0,Q2,noisy,original,0.8327379
1.0,Q2,noisy,step_by_step,0.78365576
1.0,Q2,noisy,brief,0.78967905
1.0,Q2,noisy,expert,0.79752445
1.0,Q2,noisy,detailed,0.65739214
1.0,Q2,noisy,noisy,0.79895854
1.0,Q2,noisy,original,0.9495325
1.0,Q2,noisy,step_by_step,0.8280092
1.0,Q2,noisy,brief,0.78967905
1.0,Q2,noisy,expert,0.8027216
1.0,Q2,noisy,detailed,0.67760026
1.0,Q2,noisy,noisy,0.9309679
1.0,Q2,original,step_by_step,0.79771686
1.0,Q2,original,brief,0.43229356
1.0,Q2,original,expert,0.92250836
1.0,Q2,original,detailed,0.7606549
1.0,Q2,original,noisy,0.90364426
1.0,Q2,original,original,0.8572577
1.0,Q2,original,step_by_step,0.7873855
1.0,Q2,original,brief,0.78544265
1.0,Q2,original,expert,0.8321252
1.0,Q2,original,detailed,0.7102546
1.0,Q2,original,noisy,0.8099328
1.0,Q2,original,original,0.9118778
1.0,Q2,original,step_by_step,0.825318
1.0,Q2,original,brief,0.78544265
1.0,Q2,original,expert,0.78767586
1.0,Q2,original,detailed,0.69072354
1.0,Q2,original,noisy,0.9155065
1.0,Q2,step_by_step,brief,0.47759593
1.0,Q2,step_by_step,expert,0.7581878
1.0,Q2,step_by_step,detailed,0.8055327
1.0,Q2,step_by_step,noisy,0.7122482
1.0,Q2,step_by_step,original,0.7327992
1.0,Q2,step_by_step,step_by_step,0.73647904
1.0,Q2,step_by_step,brief,0.76911145
1.0,Q2,step_by_step,expert,0.7391846
1.0,Q2,step_by_step,detailed,0.5678477
1.0,Q2,step_by_step,noisy,0.68199044
1.0,Q2,step_by_step,original,0.7451731
1.0,Q2,step_by_step,step_by_step,0.93348646
1.0,Q2,step_by_step,brief,0.76911145
1.0,Q2,step_by_step,expert,0.7812586
1.0,Q2,step_by_step,detailed,0.8023938
1.0,Q2,step_by_step,noisy,0.79219294
1.0,Q2,brief,expert,0.47125268
1.0,Q2,brief,detailed,0.4990223
1.0,Q2,brief,noisy,0.39806783
1.0,Q2,brief,original,0.4115575
1.0,Q2,brief,step_by_step,0.41007298
1.0,Q2,brief,brief,0.6873784
1.0,Q2,brief,expert,0.3758232
1.0,Q2,brief,detailed,0.2450859
1.0,Q2,brief,noisy,0.3985077
1.0,Q2,brief,original,0.44570455
1.0,Q2,brief,step_by_step,0.5229157
1.0,Q2,brief,brief,0.6873784
1.0,Q2,brief,expert,0.61927176
1.0,Q2,brief,detailed,0.5029672
1.0,Q2,brief,noisy,0.49312046
1.0,Q2,expert,detailed,0.74536407
1.0,Q2,expert,noisy,0.8981551
1.0,Q2,expert,original,0.8708027
1.0,Q2,expert,step_by_step,0.7914049
1.0,Q2,expert,brief,0.7792793
1.0,Q2,expert,expert,0.8133947
1.0,Q2,expert,detailed,0.67589164
1.0,Q2,expert,noisy,0.80473673
1.0,Q2,expert,original,0.94753724
1.0,Q2,expert,step_by_step,0.80740726
1.0,Q2,expert,brief,0.7792793
1.0,Q2,expert,expert,0.7759595
1.0,Q2,expert,detailed,0.66626656
1.0,Q2,expert,noisy,0.91879404
1.0,Q2,detailed,noisy,0.68909764
1.0,Q2,detailed,original,0.6704156
1.0,Q2,detailed,step_by_step,0.6992204
1.0,Q2,detailed,brief,0.7637
1.0,Q2,detailed,expert,0.67567295
1.0,Q2,detailed,detailed,0.4922224
1.0,Q2,detailed,noisy,0.6793121
1.0,Q2,detailed,original,0.7573763
1.0,Q2,detailed,step_by_step,0.83742225
1.0,Q2,detailed,brief,0.7637
1.0,Q2,detailed,expert,0.7766756
1.0,Q2,detailed,detailed,0.733826
1.0,Q2,detailed,noisy,0.8112706
1.0,Q2,noisy,original,0.8553934
1.0,Q2,noisy,step_by_step,0.79390454
1.0,Q2,noisy,brief,0.7235784
1.0,Q2,noisy,expert,0.82897544
1.0,Q2,noisy,detailed,0.8124946
1.0,Q2,noisy,noisy,0.7623336
1.0,Q2,noisy,original,0.8707997
1.0,Q2,noisy,step_by_step,0.7786977
1.0,Q2,noisy,brief,0.7235784
1.0,Q2,noisy,expert,0.72127914
1.0,Q2,noisy,detailed,0.59243834
1.0,Q2,noisy,noisy,0.85793823
1.0,Q2,original,step_by_step,0.8065789
1.0,Q2,original,brief,0.7512785
1.0,Q2,original,expert,0.89294446
1.0,Q2,original,detailed,0.76515734
1.0,Q2,original,noisy,0.85893846
1.0,Q2,original,original,0.8274004
1.0,Q2,original,step_by_step,0.7622471
1.0,Q2,original,brief,0.7512785
1.0,Q2,original,expert,0.7588419
1.0,Q2,original,detailed,0.5983671
1.0,Q2,original,noisy,0.82725775
1.0,Q2,step_by_step,brief,0.7527316
1.0,Q2,step_by_step,expert,0.8114613
1.0,Q2,step_by_step,detailed,0.73252106
1.0,Q2,step_by_step,noisy,0.7277361
1.0,Q2,step_by_step,original,0.76987904
1.0,Q2,step_by_step,step_by_step,0.7769197
1.0,Q2,step_by_step,brief,0.7527316
1.0,Q2,step_by_step,expert,0.7694927
1.0,Q2,step_by_step,detailed,0.626601
1.0,Q2,step_by_step,noisy,0.7899061
1.0,Q2,brief,expert,0.7525214
1.0,Q2,brief,detailed,0.55440617
1.0,Q2,brief,noisy,0.7467146
1.0,Q2,brief,original,0.7759747
1.0,Q2,brief,step_by_step,0.8096069
1.0,Q2,brief,brief,1.0000001
1.0,Q2,brief,expert,0.9704212
1.0,Q2,brief,detailed,0.7030347
1.0,Q2,brief,noisy,0.788821
1.0,Q2,expert,detailed,0.74872065
1.0,Q2,expert,noisy,0.89283824
1.0,Q2,expert,original,0.79817814
1.0,Q2,expert,step_by_step,0.76135004
1.0,Q2,expert,brief,0.7525214
1.0,Q2,expert,expert,0.7647461
1.0,Q2,expert,detailed,0.6020353
1.0,Q2,expert,noisy,0.7913815
1.0,Q2,detailed,noisy,0.6592646
1.0,Q2,detailed,original,0.64657897
1.0,Q2,detailed,step_by_step,0.61447847
1.0,Q2,detailed,brief,0.55440617
1.0,Q2,detailed,expert,0.5553465
1.0,Q2,detailed,detailed,0.42349884
1.0,Q2,detailed,noisy,0.6576141
1.0,Q2,noisy,original,0.8062414
1.0,Q2,noisy,step_by_step,0.6861911
1.0,Q2,noisy,brief,0.7467146
1.0,Q2,noisy,expert,0.7672596
